"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.960878810E-1,8.336593628E0,1.196411345E-2,5.285745144E0,9.871070772E0
7.984663190E-1,8.350951195E0,-7.178467698E-3,5.278566837E0,9.879357532E0
8.008447560E-1,8.370093346E0,-2.871387079E-2,5.268995285E0,9.890480191E0
8.032231420E-1,8.379665375E0,-2.871387079E-2,5.249852657E0,9.888405797E0
8.056015790E-1,8.408378601E0,-1.674975827E-2,5.233103275E0,9.903861931E0
8.079800170E-1,8.420342445E0,-1.674975827E-2,5.206781864E0,9.900152768E0
8.103584540E-1,8.429914474E0,-7.178467698E-3,5.180460930E0,9.894477501E0
8.127368920E-1,8.417949677E0,-3.110669367E-2,5.175675392E0,9.881824738E0
8.151152770E-1,8.425128937E0,-5.264209956E-2,5.175675392E0,9.888032391E0
8.174937150E-1,8.432307243E0,-7.417750359E-2,5.211567879E0,9.913109880E0
8.198721520E-1,8.449056625E0,-8.135596663E-2,5.235496044E0,9.939999773E0
8.222505900E-1,8.439485550E0,-1.028913707E-1,5.237888813E0,9.933326844E0
8.246290270E-1,8.439485550E0,-8.135596663E-2,5.209175110E0,9.918015954E0
8.270074130E-1,8.417949677E0,-4.785645381E-2,5.166104317E0,9.876882140E0
8.293858500E-1,8.417949677E0,-5.264209956E-2,5.139782906E0,9.863164617E0
8.317642880E-1,8.427521706E0,-5.742774159E-2,5.120640278E0,9.861408464E0
8.341426730E-1,8.434700012E0,-5.982056633E-2,5.134997368E0,9.875015988E0
8.365211100E-1,8.444271088E0,-6.939185411E-2,5.132604599E0,9.882011911E0
8.388995480E-1,8.477770805E0,-4.307080805E-2,5.137390137E0,9.912982918E0
8.412779850E-1,8.489734650E0,-1.674975827E-2,5.139782906E0,9.924376217E0
8.436564230E-1,8.494520187E0,-9.571290575E-3,5.137390137E0,9.927222282E0
8.460348080E-1,8.480163574E0,1.914258115E-2,5.151747227E0,9.922400928E0
8.484132460E-1,8.463413239E0,5.264209956E-2,5.178068161E0,9.921921423E0
8.507916830E-1,8.465806961E0,8.853443712E-2,5.201996326E0,9.936724391E0
8.531701210E-1,8.461020470E0,1.028913707E-1,5.216353416E0,9.940311715E0
8.555485580E-1,8.463413239E0,1.052841991E-1,5.240281582E0,9.954948491E0
8.579269440E-1,8.456234932E0,1.052841991E-1,5.271388054E0,9.965265977E0
8.603053810E-1,8.417949677E0,9.571290761E-2,5.283352375E0,9.939056798E0
8.626838190E-1,8.417949677E0,1.220339537E-1,5.288137913E0,9.941889741E0
8.650622560E-1,8.401200294E0,1.387837082E-1,5.273781300E0,9.920292158E0
8.674406940E-1,8.382058144E0,1.651047617E-1,5.259424210E0,9.896853102E0
8.698190790E-1,8.348558426E0,1.818545163E-1,5.247459888E0,9.862420298E0
8.721975170E-1,8.310273170E0,1.818545163E-1,5.230710506E0,9.821101956E0
8.745759540E-1,8.319844246E0,2.033899277E-1,5.221138954E0,9.824533969E0
8.769543920E-1,8.293522835E0,2.177468538E-1,5.221138954E0,9.802562251E0
8.793327770E-1,8.271987915E0,1.938186288E-1,5.228317261E0,9.787678535E0
8.817112150E-1,8.267202377E0,2.057827413E-1,5.237888813E0,9.788996930E0
8.840896520E-1,8.255238533E0,2.297109663E-1,5.235496044E0,9.778146511E0
8.864680900E-1,8.276773453E0,2.297109663E-1,5.230710506E0,9.793777531E0
8.888465270E-1,8.269595146E0,2.488535494E-1,5.247459888E0,9.797140769E0
8.912249130E-1,8.288737297E0,2.608176768E-1,5.240281582E0,9.809777923E0
8.936033500E-1,8.288737297E0,2.727817893E-1,5.245067120E0,9.812660443E0
8.959817880E-1,8.307880402E0,2.703889608E-1,5.237888813E0,9.824941027E0
8.983602250E-1,8.315058708E0,2.751746178E-1,5.242674351E0,9.833694969E0
9.007386100E-1,8.312665939E0,2.847459018E-1,5.240281582E0,9.830668660E0
9.031170480E-1,8.350951195E0,2.895315289E-1,5.247459888E0,9.867018275E0
9.054954850E-1,8.384450912E0,3.086741269E-1,5.249852657E0,9.897234449E0
9.078739230E-1,8.408378601E0,3.182454109E-1,5.254638672E0,9.920349712E0
9.102523600E-1,8.425128937E0,3.206382394E-1,5.252245903E0,9.933362649E0
9.126307460E-1,8.439485550E0,3.349951804E-1,5.252245903E0,9.946015541E0
9.150091830E-1,8.449056625E0,3.493520916E-1,5.261816978E0,9.959684867E0
9.173876210E-1,8.449056625E0,3.517449200E-1,5.273781300E0,9.966095100E0
9.197660580E-1,8.439485550E0,3.493520916E-1,5.264209747E0,9.952832134E0
9.221444440E-1,8.451449394E0,3.756731451E-1,5.259424210E0,9.961409046E0
9.245228810E-1,8.422736168E0,4.043870270E-1,5.247459888E0,9.931860284E0
9.269013190E-1,8.401200294E0,4.163511395E-1,5.240281582E0,9.910300990E0
9.292797560E-1,8.403593063E0,4.235295951E-1,5.223531723E0,9.903789040E0
9.316581940E-1,8.386843681E0,4.354937077E-1,5.197210789E0,9.876224060E0
9.340365790E-1,8.346165657E0,4.402793646E-1,5.161318302E0,9.823010420E0
9.364150170E-1,8.286344528E0,4.737788737E-1,5.146961689E0,9.766226840E0
9.387934540E-1,8.271987915E0,4.833501875E-1,5.132604599E0,9.746950366E0
9.411718920E-1,8.255238533E0,5.144568682E-1,5.106283665E0,9.720481571E0
9.435502770E-1,8.255238533E0,5.288137794E-1,5.094319344E0,9.714972816E0
9.459287150E-1,8.238488197E0,5.407779217E-1,5.103890896E0,9.706432445E0
9.483071520E-1,8.221738815E0,5.335994363E-1,5.101497650E0,9.690562201E0
9.506855900E-1,8.209774017E0,5.527420044E-1,5.101497650E0,9.681487046E0
9.530640270E-1,8.216953278E0,5.647061467E-1,5.125426292E0,9.700887015E0
9.554424130E-1,8.240880966E0,5.312066078E-1,5.134997368E0,9.724325042E0
9.578208500E-1,8.238488197E0,4.785645306E-1,5.158925533E0,9.732226079E0
9.601992880E-1,8.224131584E0,4.139583111E-1,5.170889854E0,9.723466649E0
9.625777250E-1,8.238488197E0,4.187439680E-1,5.168497086E0,9.734546544E0
9.649561100E-1,8.257631302E0,4.354937077E-1,5.166104317E0,9.750218628E0
9.673345480E-1,8.260024071E0,4.259224236E-1,5.158925533E0,9.748021349E0
9.697129850E-1,8.264809608E0,3.948157430E-1,5.185246468E0,9.764719057E0
9.720914230E-1,8.291130066E0,4.019941986E-1,5.197210789E0,9.793642687E0
9.744698600E-1,8.271987915E0,3.852444589E-1,5.194818020E0,9.775496490E0
9.768482460E-1,8.274380684E0,3.804588020E-1,5.213960648E0,9.787518084E0
9.792266830E-1,8.279166222E0,3.493520916E-1,5.230710506E0,9.799335315E0
9.816051210E-1,8.291130066E0,3.254238665E-1,5.254638672E0,9.821403466E0
9.839835580E-1,8.303094864E0,3.206382394E-1,5.254638672E0,9.831348879E0
9.863619960E-1,8.343772888E0,3.134597540E-1,5.247459888E0,9.861675228E0
9.887403810E-1,8.355736732E0,3.302095234E-1,5.259424210E0,9.878710325E0
9.911188190E-1,8.365307808E0,3.326023519E-1,5.264209747E0,9.889433923E0
9.934972560E-1,8.367700577E0,3.230310678E-1,5.259424210E0,9.888594694E0
9.958756940E-1,8.370093346E0,3.302095234E-1,5.247459888E0,9.884499796E0
9.982540790E-1,8.370093346E0,3.278166950E-1,5.249852657E0,9.885690635E0
1.000632517E0,8.410771370E0,3.182454109E-1,5.252245903E0,9.921110936E0
1.003010954E0,8.427521706E0,2.799602449E-1,5.264209747E0,9.940493152E0
1.005389392E0,8.449056625E0,2.799602449E-1,5.254638672E0,9.953700978E0
1.007767829E0,8.446663857E0,3.038884699E-1,5.235496044E0,9.942278277E0
1.010146215E0,8.417949677E0,3.397808075E-1,5.216353416E0,9.908969206E0
1.012524652E0,8.394021988E0,3.613162339E-1,5.201996326E0,9.881848022E0
1.014903090E0,8.415556908E0,3.780659735E-1,5.190032482E0,9.894491857E0
1.017281527E0,8.422736168E0,4.091726840E-1,5.185246468E0,9.899327642E0
1.019659965E0,8.408378601E0,4.354937077E-1,5.182853699E0,9.886984269E0
1.022038350E0,8.394021988E0,4.594219327E-1,5.158925533E0,9.863325317E0
1.024416788E0,8.374878883E0,4.570291340E-1,5.151747227E0,9.843168770E0
1.026795225E0,8.365307808E0,4.785645306E-1,5.144568920E0,9.832293125E0
1.029173663E0,8.372486115E0,5.144568682E-1,5.127819061E0,9.831465706E0
1.031552048E0,8.338987350E0,5.575276613E-1,5.127819061E0,9.805308534E0
1.033930485E0,8.281558990E0,5.838487148E-1,5.108676434E0,9.748008696E0
1.036308923E0,8.271987915E0,6.173482537E-1,5.096712112E0,9.735675492E0
1.038687360E0,8.260024071E0,6.460621357E-1,5.077569485E0,9.717361051E0
1.041065746E0,8.248059273E0,6.532405615E-1,5.077569485E0,9.707673092E0
1.043444183E0,8.250452042E0,6.795616150E-1,5.096712112E0,9.721534716E0
1.045822621E0,8.264809608E0,6.604190469E-1,5.096712112E0,9.732404921E0
1.048201058E0,8.276773453E0,6.771687865E-1,5.108676434E0,9.749980064E0
1.050579496E0,8.283951759E0,6.699903607E-1,5.113461971E0,9.758085733E0
1.052957881E0,8.257631302E0,6.364908218E-1,5.118247509E0,9.736018326E0
1.055336319E0,8.267202377E0,6.125625968E-1,5.103890896E0,9.735069099E0
1.057714756E0,8.262416840E0,5.982056856E-1,5.115854740E0,9.736393162E0
1.060093194E0,8.271987915E0,5.958128572E-1,5.123033047E0,9.748140573E0
1.062471631E0,8.281558990E0,5.694918036E-1,5.142175674E0,9.764758619E0
1.064850017E0,8.279166222E0,5.647061467E-1,5.144568920E0,9.763712190E0
1.067228454E0,8.281558990E0,5.718846321E-1,5.154139996E0,9.771204145E0
1.069606892E0,8.298309326E0,5.742774606E-1,5.158925533E0,9.788066455E0
1.071985329E0,8.360522270E0,5.335994363E-1,5.185246468E0,9.852402850E0
1.074363715E0,8.386843681E0,5.024927258E-1,5.199603558E0,9.880664099E0
1.076742152E0,8.405985832E0,4.929214716E-1,5.213960648E0,9.903986825E0
1.079120590E0,8.439485550E0,4.857429862E-1,5.225924492E0,9.938367542E0
1.081499027E0,8.465806961E0,4.570291340E-1,5.228317261E0,9.960625709E0
1.083877465E0,8.484949112E0,4.522434771E-1,5.218746185E0,9.971669737E0
1.086255850E0,8.499305725E0,4.546363056E-1,5.201996326E0,9.975252265E0
1.088634288E0,8.542376518E0,4.331009090E-1,5.173282623E0,9.996130555E0
1.091012725E0,8.549555779E0,4.307080805E-1,5.175675392E0,1.000340088E1
1.093391163E0,8.528019905E0,4.426721931E-1,5.166104317E0,9.980566917E0
1.095769548E0,8.518448830E0,4.307080805E-1,5.163711071E0,9.970626457E0
1.098147985E0,8.520841599E0,4.378865361E-1,5.156532764E0,9.969268595E0
1.100526423E0,8.508877754E0,4.139583111E-1,5.163711071E0,9.961740518E0
1.102904860E0,8.499305725E0,4.211367965E-1,5.139782906E0,9.941474857E0
1.105283298E0,8.480163574E0,4.307080805E-1,5.115854740E0,9.913155573E0
1.107661683E0,8.458627701E0,4.307080805E-1,5.082355499E0,9.877460678E0
1.110040121E0,8.405985832E0,4.378865361E-1,5.077569485E0,9.830262169E0
1.112418558E0,8.379665375E0,4.666004181E-1,5.084748268E0,9.812806566E0
1.114796996E0,8.384450912E0,4.642075896E-1,5.089533806E0,9.819259654E0
1.117175433E0,8.348558426E0,4.809573591E-1,5.113461971E0,9.801899872E0
1.119553819E0,8.307880402E0,4.809573591E-1,5.139782906E0,9.781081999E0
1.121932256E0,8.264809608E0,4.977070987E-1,5.156532764E0,9.754210392E0
1.124310694E0,8.233702660E0,5.024927258E-1,5.149354458E0,9.724310246E0
1.126689131E0,8.202595711E0,5.072783828E-1,5.163711071E0,9.705865226E0
1.129067517E0,8.178668022E0,5.168496966E-1,5.163711071E0,9.686157972E0
1.131445954E0,8.176275253E0,5.455635786E-1,5.178068161E0,9.693374362E0
1.133824392E0,8.161917686E0,5.623133183E-1,5.204389095E0,9.696327266E0
1.136202829E0,8.169096947E0,5.670989752E-1,5.209175110E0,9.705217746E0
1.138581267E0,8.188239098E0,5.599204898E-1,5.221138954E0,9.727335835E0
1.140959652E0,8.185846329E0,5.647061467E-1,5.252245903E0,9.742333405E0
1.143338090E0,8.130811691E0,5.694918036E-1,5.273781300E0,9.708099138E0
1.145716527E0,8.121239662E0,5.623133183E-1,5.280959606E0,9.703569667E0
1.148094965E0,8.152346611E0,5.694918036E-1,5.276174068E0,9.727440001E0
1.150473350E0,8.169096947E0,5.862415433E-1,5.278566837E0,9.743771956E0
1.152851788E0,8.169096947E0,5.958128572E-1,5.288137913E0,9.749540526E0
1.155230225E0,8.183453560E0,5.766702294E-1,5.304887772E0,9.769508431E0
1.157608663E0,8.185846329E0,5.742774606E-1,5.292923450E0,9.764881636E0
1.159987048E0,8.185846329E0,5.982056856E-1,5.273781300E0,9.755957121E0
1.162365485E0,8.214560509E0,5.982056856E-1,5.254638672E0,9.769753424E0
1.164743923E0,8.231309891E0,6.053841114E-1,5.233103275E0,9.772733616E0
1.167122360E0,8.224131584E0,6.149554253E-1,5.235496044E0,9.768568437E0
1.169500798E0,8.250452042E0,6.245267391E-1,5.209175110E0,9.777295018E0
1.171879183E0,8.264809608E0,6.484549642E-1,5.192425251E0,9.782067864E0
1.174257621E0,8.264809608E0,6.412764788E-1,5.197210789E0,9.784135801E0
1.176636058E0,8.271987915E0,6.101697683E-1,5.194818020E0,9.786941579E0
1.179014496E0,8.298309326E0,6.149554253E-1,5.185246468E0,9.804432099E0
1.181392933E0,8.303094864E0,6.556333899E-1,5.180460930E0,9.808588834E0
1.183771319E0,8.322237015E0,6.604190469E-1,5.175675392E0,9.822596297E0
1.186149756E0,8.338987350E0,6.723831892E-1,5.154139996E0,9.826289650E0
1.188528194E0,8.336593628E0,6.795616150E-1,5.156532764E0,9.826007707E0
1.190906631E0,8.331808090E0,6.771687865E-1,5.142175674E0,9.814252610E0
1.193285017E0,8.346165657E0,6.795616150E-1,5.123033047E0,9.816605970E0
1.195663454E0,8.382058144E0,6.628118753E-1,5.127819061E0,9.848489561E0
1.198041892E0,8.379665375E0,6.508477330E-1,5.139782906E0,9.851891335E0
1.200420329E0,8.372486115E0,6.412764788E-1,5.168497086E0,9.860178568E0
1.202798767E0,8.377271652E0,6.340979934E-1,5.175675392E0,9.867541556E0
1.205177152E0,8.408378601E0,6.412764788E-1,5.175675392E0,9.894426814E0
1.207555590E0,8.410771370E0,6.412764788E-1,5.166104317E0,9.891458152E0
1.209934027E0,8.396414757E0,6.245267391E-1,5.178068161E0,9.884442538E0
1.212312465E0,8.391629219E0,6.077769399E-1,5.180460930E0,9.880587493E0
1.214690850E0,8.396414757E0,6.005984545E-1,5.197210789E0,9.893002540E0
1.217069288E0,8.389236450E0,5.670989752E-1,5.218746185E0,9.896272087E0
1.219447725E0,8.394021988E0,5.527420044E-1,5.237888813E0,9.909621995E0
1.221826163E0,8.401200294E0,5.431707501E-1,5.249852657E0,9.921499573E0
1.224204600E0,8.374878883E0,5.264210105E-1,5.257031441E0,9.902125780E0
1.226582985E0,8.370093346E0,5.024927258E-1,5.254638672E0,9.895564114E0
1.228961423E0,8.367700577E0,4.881358147E-1,5.276174068E0,9.904276971E0
1.231339860E0,8.350951195E0,4.618147612E-1,5.271388054E0,9.886313304E0
1.233718298E0,8.336593628E0,4.498506486E-1,5.276174068E0,9.876192167E0
1.236096683E0,8.341380119E0,4.666004181E-1,5.288137913E0,9.887403139E0
1.238475121E0,8.327022552E0,4.594219327E-1,5.273781300E0,9.867276336E0
1.240853558E0,8.315058708E0,4.450650215E-1,5.257031441E0,9.847571465E0
1.243231996E0,8.322237015E0,4.809573591E-1,5.257031441E0,9.855319806E0
1.245610433E0,8.319844246E0,5.024927258E-1,5.242674351E0,9.846722377E0
1.247988819E0,8.334200859E0,5.000999570E-1,5.221138954E0,9.847298914E0
1.250367256E0,8.317451477E0,4.977070987E-1,5.228317261E0,9.836819242E0
1.252745694E0,8.305487633E0,5.024927258E-1,5.245067120E0,9.835870721E0
1.255124131E0,8.319844246E0,5.144568682E-1,5.225924492E0,9.838432850E0
1.257502569E0,8.327022552E0,5.479564071E-1,5.223531723E0,9.845041619E0
1.259880954E0,8.324629784E0,5.694918036E-1,5.211567879E0,9.837897220E0
1.262259392E0,8.315058708E0,5.862415433E-1,5.187639713E0,9.818120302E0
1.264637829E0,8.315058708E0,6.077769399E-1,5.151747227E0,9.800514967E0
1.267016267E0,8.312665939E0,6.101697683E-1,5.149354458E0,9.797375848E0
1.269394652E0,8.300702095E0,6.005984545E-1,5.134997368E0,9.779088492E0
1.271773090E0,8.310273170E0,6.245267391E-1,5.139782906E0,9.791222709E0
1.274151527E0,8.319844246E0,6.412764788E-1,5.125426292E0,9.792907560E0
1.276529965E0,8.334200859E0,6.173482537E-1,5.118247509E0,9.799820426E0
1.278908350E0,8.324629784E0,6.149554253E-1,5.130211830E0,9.797790804E0
1.281286788E0,8.295916557E0,6.412764788E-1,5.111069202E0,9.765065050E0
1.283665225E0,8.298309326E0,6.556333899E-1,5.079962254E0,9.751810566E0
1.286043663E0,8.298309326E0,6.652047038E-1,5.101497650E0,9.763693627E0
1.288422100E0,8.305487633E0,6.340979934E-1,5.120640278E0,9.777738079E0
1.290800485E0,8.319844246E0,6.005984545E-1,5.149354458E0,9.802876012E0
1.293178923E0,8.358129501E0,5.886343718E-1,5.175675392E0,9.848473737E0
1.295557360E0,8.379665375E0,6.101697683E-1,5.201996326E0,9.881895806E0
1.297935798E0,8.370093346E0,6.221339107E-1,5.209175110E0,9.878310511E0
1.300314235E0,8.341380119E0,6.029912829E-1,5.199603558E0,9.847745830E0
1.302692621E0,8.343772888E0,6.101697683E-1,5.178068161E0,9.838863910E0
1.305071058E0,8.322237015E0,5.886343718E-1,5.190032482E0,9.825607183E0
1.307449496E0,8.310273170E0,5.790630579E-1,5.192425251E0,9.816172074E0
1.309827933E0,8.322237015E0,5.862415433E-1,5.221138954E0,9.841930708E0
1.312206371E0,8.322237015E0,5.886343718E-1,5.218746185E0,9.840804393E0
1.314584756E0,8.327022552E0,5.838487148E-1,5.249852657E0,9.861092071E0
1.316963194E0,8.307880402E0,5.670989752E-1,5.252245903E0,9.845230573E0
1.319341631E0,8.291130066E0,5.599204898E-1,5.254638672E0,9.831967061E0
1.321720069E0,8.288737297E0,5.814558864E-1,5.257031441E0,9.832478655E0
1.324098454E0,8.271987915E0,5.886343718E-1,5.254638672E0,9.817509973E0
1.326476892E0,8.240880966E0,5.694918036E-1,5.252245903E0,9.788898152E0
1.328855329E0,8.233702660E0,5.455635786E-1,5.252245903E0,9.781492020E0
1.331233767E0,8.231309891E0,5.551348329E-1,5.264209747E0,9.786446825E0
1.333612152E0,8.228917122E0,5.599204898E-1,5.276174068E0,9.791149103E0
1.335990590E0,8.250452042E0,5.527420044E-1,5.268995285E0,9.804988217E0
1.338369027E0,8.276773453E0,5.383850932E-1,5.252245903E0,9.817378689E0
1.340747465E0,8.281558990E0,5.144568682E-1,5.257031441E0,9.822691319E0
1.343125902E0,8.262416840E0,5.072783828E-1,5.252245903E0,9.803619251E0
1.345504288E0,8.245666504E0,4.785645306E-1,5.254638672E0,9.789344599E0
1.347882725E0,8.262416840E0,4.713860750E-1,5.230710506E0,9.790304861E0
1.350261163E0,8.255238533E0,4.570291340E-1,5.218746185E0,9.777174981E0
1.352639600E0,8.274380684E0,4.642075896E-1,5.197210789E0,9.782221852E0
1.355017985E0,8.298309326E0,4.809573591E-1,5.204389095E0,9.807085373E0
1.357396423E0,8.300702095E0,4.929214716E-1,5.192425251E0,9.803362017E0
1.359774860E0,8.305487633E0,4.833501875E-1,5.182853699E0,9.801873529E0
1.362153298E0,8.319844246E0,4.618147612E-1,5.168497086E0,9.805429275E0
1.364531735E0,8.360522270E0,4.354937077E-1,5.170889854E0,9.840024862E0
1.366910121E0,8.365307808E0,4.426721931E-1,5.175675392E0,9.846925873E0
1.369288558E0,8.382058144E0,4.713860750E-1,5.168497086E0,9.858725358E0
1.371666996E0,8.379665375E0,4.881358147E-1,5.146961689E0,9.846231919E0
1.374045433E0,8.425128937E0,4.474578202E-1,5.125426292E0,9.871829151E0
1.376423871E0,8.417949677E0,4.139583111E-1,5.113461971E0,9.858028787E0
1.378802256E0,8.446663857E0,3.972085714E-1,5.125426292E0,9.888068549E0
1.381180694E0,8.472985268E0,4.354937077E-1,5.099104881E0,9.898585995E0
1.383559131E0,8.494520187E0,4.953143001E-1,5.087141037E0,9.913688184E0
1.385937569E0,8.494520187E0,4.905286431E-1,5.084748268E0,9.912222582E0
1.388316006E0,8.489734650E0,4.689932466E-1,5.094319344E0,9.911994686E0
1.390694392E0,8.477770805E0,4.402793646E-1,5.108676434E0,9.907826131E0
1.393072829E0,8.508877754E0,4.354937077E-1,5.113461971E0,9.936707138E0
1.395451267E0,8.532805443E0,4.642075896E-1,5.101497650E0,9.952363322E0
1.397829704E0,8.547162056E0,4.833501875E-1,5.106283665E0,9.968035889E0
1.400208090E0,8.544769287E0,4.929214716E-1,5.096712112E0,9.961552495E0
1.402586527E0,8.523234367E0,5.120640397E-1,5.101497650E0,9.946507525E0
1.404964965E0,8.492127419E0,5.000999570E-1,5.113461971E0,9.925412908E0
1.407343402E0,8.494520187E0,5.072783828E-1,5.113461971E0,9.927824430E0
1.409721788E0,8.525627136E0,5.144568682E-1,5.115854740E0,9.956051108E0
1.412100225E0,8.492127419E0,5.000999570E-1,5.139782906E0,9.938998761E0
1.414478663E0,8.465806961E0,5.000999570E-1,5.139782906E0,9.916519338E0
1.416857100E0,8.439485550E0,5.120640397E-1,5.127819061E0,9.888460661E0
1.419235538E0,8.434700012E0,5.216353536E-1,5.111069202E0,9.876198466E0
1.421613923E0,8.417949677E0,5.048855543E-1,5.118247509E0,9.864747526E0
1.423992360E0,8.417949677E0,5.551348329E-1,5.132604599E0,9.874901590E0
1.426370798E0,8.394021988E0,5.886343718E-1,5.139782906E0,9.860195935E0
1.428749235E0,8.386843681E0,5.910272002E-1,5.139782906E0,9.854228960E0
1.431127621E0,8.386843681E0,6.053841114E-1,5.156532764E0,9.863846461E0
1.433506058E0,8.370093346E0,6.077769399E-1,5.173282623E0,9.858534806E0
1.435884496E0,8.360522270E0,5.790630579E-1,5.182853699E0,9.853710931E0
1.438262933E0,8.327022552E0,5.455635786E-1,5.180460930E0,9.822123989E0
1.440641371E0,8.353343964E0,5.694918036E-1,5.206781864E0,9.859678173E0
1.443019756E0,8.350951195E0,6.340979934E-1,5.216353416E0,9.866651361E0
1.445398194E0,8.336593628E0,7.154539824E-1,5.211567879E0,9.857540640E0
1.447776631E0,8.317451477E0,7.034898400E-1,5.223531723E0,9.846836075E0
1.450155069E0,8.307880402E0,6.556333899E-1,5.223531723E0,9.835446892E0
1.452533506E0,8.300702095E0,6.675975323E-1,5.233103275E0,9.835278930E0
1.454911892E0,8.324629784E0,7.034898400E-1,5.254638672E0,9.869426861E0
1.457290329E0,8.317451477E0,6.891329288E-1,5.266602516E0,9.868738791E0
1.459668767E0,8.310273170E0,7.130611539E-1,5.273781300E0,9.868225047E0
1.462047204E0,8.305487633E0,7.250252366E-1,5.245067120E0,9.849746976E0
1.464425590E0,8.305487633E0,6.963114142E-1,5.245067120E0,9.847675030E0
1.466804027E0,8.319844246E0,7.393822074E-1,5.245067120E0,9.862921647E0
1.469182465E0,8.341380119E0,8.470591903E-1,5.242674351E0,9.888466308E0
1.471560902E0,8.365307808E0,1.004985452E0,5.245067120E0,9.924671257E0
1.473939340E0,8.293522835E0,1.074377418E0,5.228317261E0,9.862662380E0
1.476317725E0,8.173882484E0,9.475577474E-1,5.163711071E0,9.714634969E0
1.478696163E0,8.126026154E0,8.446664214E-1,5.127819061E0,9.645739512E0
1.481074600E0,8.145168304E0,8.662018180E-1,5.111069202E0,9.654900346E0
1.483453038E0,8.185846329E0,8.518448472E-1,5.111069202E0,9.687969248E0
1.485831423E0,8.243273735E0,9.308080077E-1,5.144568920E0,9.761380783E0
1.488209860E0,8.260024071E0,9.906286001E-1,5.123033047E0,9.770097762E0
1.490588298E0,8.283951759E0,1.045663476E0,5.065605640E0,9.766147109E0
1.492966735E0,8.243273735E0,1.122233868E0,5.010570526E0,9.711683053E0
1.495345173E0,8.188239098E0,1.143769264E0,4.972285271E0,9.647750435E0
1.497723558E0,8.137989998E0,1.117448211E0,4.989035130E0,9.610725427E0
1.500101996E0,8.109275818E0,1.083948612E0,5.039284706E0,9.608833916E0
1.502480433E0,8.111668587E0,1.064806104E0,5.075176716E0,9.627585263E0
1.504858871E0,8.152346611E0,1.076770186E0,5.120640278E0,9.687163989E0
1.507237256E0,8.195417404E0,1.093519926E0,5.134997368E0,9.732874715E0
