"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.191099590E-1,2.913261652E-1,9.935597420E0,1.883749604E0,1.011679196E1
7.212704100E-1,3.098705411E-1,9.926026344E0,1.807777524E0,1.009406154E1
7.234232310E-1,3.098705411E-1,9.916455269E0,1.764706731E0,1.007701815E1
7.255721270E-1,2.757728100E-1,9.949954987E0,1.679163337E0,1.009441650E1
7.277416320E-1,2.805584669E-1,9.930811882E0,1.626521230E0,1.006704073E1
7.298999170E-1,2.751746178E-1,9.887741089E0,1.564906001E0,1.001459314E1
7.320596050E-1,2.368894368E-1,9.878170013E0,1.488933921E0,9.992561415E0
7.342111960E-1,2.171486616E-1,9.849455833E0,1.431506157E0,9.955307310E0
7.363562560E-1,2.267199457E-1,9.825528145E0,1.365105271E0,9.922495536E0
7.385287010E-1,2.261217386E-1,9.859027863E0,1.326820135E0,9.950478034E0
7.406859280E-1,2.021935135E-1,9.872786522E0,1.288534999E0,9.958570097E0
7.428473760E-1,2.261217386E-1,9.872786522E0,1.240678549E0,9.953005979E0
7.449982650E-1,2.356930375E-1,9.901499748E0,1.240678549E0,9.981709860E0
7.471440580E-1,2.207378894E-1,9.906285286E0,1.198205948E0,9.980927356E0
7.493035940E-1,2.255235314E-1,9.891928673E0,1.169492126E0,9.963374206E0
7.514753980E-1,2.303091735E-1,9.877572060E0,1.126421213E0,9.944259493E0
7.536337020E-1,2.159522474E-1,9.839286804E0,1.102493048E0,9.903216200E0
7.557884370E-1,2.105683982E-1,9.777671814E0,1.069591761E0,9.838253488E0
7.579327750E-1,2.201396823E-1,9.725028992E0,1.036092162E0,9.782542478E0
7.601038670E-1,2.297109663E-1,9.681958199E0,1.012762189E0,9.737492949E0
7.622611840E-1,2.243271172E-1,9.648459435E0,9.792626500E-1,9.700620983E0
7.644226120E-1,2.626122832E-1,9.576674461E0,9.457631707E-1,9.626844079E0
7.665758920E-1,2.578266263E-1,9.514460564E0,9.080761671E-1,9.561173396E0
7.687342890E-1,2.667997181E-1,9.471389771E0,8.745766878E-1,9.515423830E0
7.708906520E-1,2.620140910E-1,9.428318977E0,8.362914920E-1,9.468961589E0
7.730483050E-1,2.763710022E-1,9.409774780E0,8.458628058E-1,9.451757838E0
7.752060700E-1,2.859423161E-1,9.361918449E0,8.273184299E-1,9.402751504E0
7.773615780E-1,2.859423161E-1,9.304491043E0,8.225327730E-1,9.345152580E0
7.795142880E-1,2.715853751E-1,9.256634712E0,8.273184299E-1,9.297499696E0
7.816756240E-1,2.524427772E-1,9.194420815E0,8.279166222E-1,9.235071597E0
7.838327190E-1,2.380858511E-1,9.136993408E0,8.327022791E-1,9.177947837E0
7.859828550E-1,2.327020019E-1,9.061020851E0,8.183453679E-1,9.100875685E0
7.881511190E-1,2.183450609E-1,9.017950058E0,8.045865893E-1,9.056404220E0
7.903020590E-1,1.944168359E-1,8.998807907E0,7.998009920E-1,9.036372241E0
7.924448600E-1,1.896311939E-1,8.984451294E0,8.093722463E-1,9.022827078E0
7.946227980E-1,1.896311939E-1,8.979664803E0,8.285148144E-1,9.019799153E0
7.967805340E-1,1.800599098E-1,8.989236832E0,8.045865893E-1,9.026968482E0
7.989447080E-1,1.848455518E-1,9.008378983E0,8.189435601E-1,9.047415561E0
8.010887310E-1,1.944168359E-1,9.027522087E0,8.285148144E-1,9.067545960E0
8.032269750E-1,1.944168359E-1,9.017950058E0,8.380861282E-1,9.058896705E0
8.054099380E-1,1.950150430E-1,9.013164520E0,8.668000102E-1,9.056848668E0
8.075677460E-1,1.998006850E-1,9.013164520E0,8.901300430E-1,9.059215555E0
8.097314730E-1,1.998006850E-1,9.032307625E0,9.140582681E-1,9.080638957E0
8.118766950E-1,2.141576260E-1,9.094520569E0,9.565308690E-1,9.147191873E0
8.140172590E-1,2.386840582E-1,9.141778946E0,9.708877802E-1,9.196288135E0
8.161996110E-1,2.482553422E-1,9.189635277E0,1.013360381E0,9.248671607E0
8.183551800E-1,2.434697002E-1,9.218349457E0,1.022931695E0,9.278126613E0
8.205193350E-1,2.195414752E-1,9.232706070E0,1.051645517E0,9.294999630E0
8.226614950E-1,2.009970993E-1,9.256634712E0,1.080359459E0,9.321634116E0
8.247963220E-1,1.866401732E-1,9.251849174E0,1.094716311E0,9.318259038E0
8.269845850E-1,1.914258152E-1,9.280562401E0,1.118644595E0,9.349697752E0
8.291423710E-1,1.866401732E-1,9.318847656E0,1.180259824E0,9.395146058E0
8.313078590E-1,1.920240223E-1,9.385847092E0,1.252044439E0,9.470935230E0
8.334582080E-1,1.974078715E-1,9.452845573E0,1.318445325E0,9.546389756E0
8.356148340E-1,2.069791555E-1,9.500701904E0,1.384846091E0,9.603331492E0
8.377732000E-1,1.980060786E-1,9.553344727E0,1.447059512E0,9.664345974E0
8.399293390E-1,2.075773627E-1,9.577272415E0,1.499103427E0,9.696109857E0
8.420871140E-1,1.986042857E-1,9.577272415E0,1.575673699E0,9.708055324E0
8.442399260E-1,1.794617027E-1,9.548559189E0,1.628315806E0,9.688064897E0
8.463810390E-1,1.704886109E-1,9.538987160E0,1.694716692E0,9.689861045E0
8.485467090E-1,1.657029688E-1,9.529416084E0,1.718644857E0,9.684573740E0
8.507182190E-1,1.561316848E-1,9.548559189E0,1.776072621E0,9.713588093E0
8.528790250E-1,1.471585929E-1,9.572486877E0,1.819143414E0,9.744918852E0
8.550329870E-1,1.519442350E-1,9.582057953E0,1.852044702E0,9.760583550E0
8.571765210E-1,1.519442350E-1,9.620343208E0,1.871187329E0,9.801807615E0
8.593480510E-1,1.423729509E-1,9.615557671E0,1.890329838E0,9.800641115E0
8.615041070E-1,1.232303679E-1,9.625128746E0,1.923829436E0,9.816282840E0
8.636650060E-1,1.136590764E-1,9.610772133E0,1.914258122E0,9.800216504E0
8.658191400E-1,1.190429255E-1,9.620343208E0,1.933400750E0,9.813420052E0
8.679699380E-1,1.328016520E-1,9.596415520E0,1.919043779E0,9.787316084E0
8.701031170E-1,1.280160099E-1,9.577272415E0,1.914258122E0,9.767544173E0
8.722927520E-1,1.471585929E-1,9.524630547E0,1.885544300E0,9.710588036E0
8.744488910E-1,1.232303679E-1,9.476774216E0,1.866999865E0,9.659716546E0
8.766143370E-1,1.322034448E-1,9.452845573E0,1.828714728E0,9.629016811E0
8.787593670E-1,1.417747438E-1,9.404989243E0,1.781456470E0,9.573270595E0
8.809040610E-1,1.417747438E-1,9.400203705E0,1.709671736E0,9.555464783E0
8.830794550E-1,1.316052526E-1,9.376275063E0,1.676172256E0,9.525828438E0
8.852385440E-1,1.316052526E-1,9.366703987E0,1.624128342E0,9.507379050E0
8.873987210E-1,1.262213886E-1,9.342776299E0,1.571486235E0,9.474859882E0
8.895579110E-1,1.262213886E-1,9.318847656E0,1.533799291E0,9.445072458E0
8.917304560E-1,1.214357466E-1,9.294919968E0,1.495514154E0,9.415245426E0
8.938661580E-1,1.016949639E-1,9.270991325E0,1.443470240E0,9.383241889E0
8.960235170E-1,9.690931439E-2,9.256634712E0,1.386042476E0,9.360330729E0
8.981755770E-1,1.010967568E-1,9.237491608E0,1.333400369E0,9.333778886E0
9.003390390E-1,1.106680483E-1,9.237491608E0,1.286142230E0,9.327253639E0
9.024972410E-1,1.154536903E-1,9.227920532E0,1.238285661E0,9.311347823E0
9.046538570E-1,1.387837082E-1,9.280562401E0,1.166501045E0,9.354615122E0
9.068121320E-1,1.435693651E-1,9.275776863E0,1.089930773E0,9.340695781E0
9.089681890E-1,1.573280841E-1,9.309276581E0,1.046859860E0,9.369274153E0
9.111229540E-1,1.525424421E-1,9.352347374E0,9.900303483E-1,9.405840244E0
9.132675770E-1,1.328016520E-1,9.385847092E0,9.230313301E-1,9.432059624E0
9.154282620E-1,1.519442350E-1,9.447462082E0,8.895317912E-1,9.490463300E0
9.175987640E-1,1.615155339E-1,9.466604233E0,8.321040869E-1,9.504476849E0
9.197600300E-1,1.375873089E-1,9.500103951E0,8.177471161E-1,9.536226491E0
9.219140100E-1,1.519442350E-1,9.543174744E0,7.842476368E-1,9.576550297E0
9.240614610E-1,1.226321608E-1,9.581459999E0,7.561319470E-1,9.612031517E0
9.262287080E-1,1.328016520E-1,9.614959717E0,7.555337548E-1,9.645512837E0
9.283858630E-1,1.280160099E-1,9.643673897E0,7.555337548E-1,9.674071820E0
9.305456340E-1,1.280160099E-1,9.658030510E0,7.651050687E-1,9.689134492E0
9.327030530E-1,1.423729509E-1,9.681958199E0,7.986045480E-1,9.715881527E0
9.348652140E-1,1.184447184E-1,9.729216576E0,8.225327730E-1,9.764642568E0
9.370039870E-1,1.333998591E-1,9.757930756E0,8.650053740E-1,9.797103779E0
9.391737060E-1,1.286142170E-1,9.796216011E0,9.032905698E-1,9.838613907E0
9.413291930E-1,1.435693651E-1,9.853643417E0,9.792626500E-1,9.903224530E0
9.434914030E-1,1.339980662E-1,9.891928673E0,1.012762189E0,9.944540995E0
9.456426180E-1,1.244267747E-1,9.925428391E0,1.069591761E0,9.983668529E0
9.477917180E-1,1.298106313E-1,9.944570541E0,1.122233868E0,1.000853350E1
9.499604190E-1,1.106680483E-1,9.982855797E0,1.188634634E0,1.005397979E1
9.521184380E-1,1.064806059E-1,1.002114105E1,1.236491084E0,1.009769856E1
9.542801410E-1,7.776673883E-2,1.005464077E1,1.313061476E0,1.014031455E1
9.564270940E-1,8.315058798E-2,1.005464077E1,1.374676585E0,1.014851963E1
9.585679930E-1,1.022931710E-1,1.005464077E1,1.427318692E0,1.015595902E1
9.607472630E-1,1.028913707E-1,1.004028416E1,1.488933921E0,1.015060672E1
9.629051810E-1,1.220339537E-1,1.003549862E1,1.503290772E0,1.014820220E1
9.650682780E-1,1.411765367E-1,1.000678444E1,1.536790371E0,1.012508717E1
9.672194320E-1,1.555334777E-1,9.987641335E0,1.536790371E0,1.010637891E1
9.693749800E-1,1.651047617E-1,9.958928108E0,1.508076429E0,1.007381771E1
9.715360930E-1,1.890329868E-1,9.906285286E0,1.503290772E0,1.002148216E1
9.736928200E-1,2.033899277E-1,9.882357597E0,1.474576950E0,9.993834916E0
9.758517150E-1,2.123630047E-1,9.839884758E0,1.431506157E0,9.945734763E0
9.780006820E-1,1.980060786E-1,9.806385040E0,1.408176184E0,9.908953231E0
9.801388150E-1,1.926222295E-1,9.763314247E0,1.355534077E0,9.858847856E0
9.823224490E-1,1.830509305E-1,9.725028992E0,1.289133191E0,9.811807220E0
9.844797970E-1,1.728814393E-1,9.667601585E0,1.246660590E0,9.749183096E0
9.866441040E-1,1.824527234E-1,9.653244972E0,1.203589797E0,9.729699681E0
9.887957980E-1,1.776670814E-1,9.643673897E0,1.179661512E0,9.717181335E0
9.909525470E-1,1.968096644E-1,9.658030510E0,1.136590719E0,9.726670851E0
9.931111650E-1,2.153540403E-1,9.658030510E0,1.107876897E0,9.723750404E0
9.952670500E-1,2.344966233E-1,9.667601585E0,1.093519926E0,9.732075570E0
9.974246430E-1,2.536391914E-1,9.691530228E0,1.050449133E0,9.751591376E0
9.995796020E-1,2.823530734E-1,9.725028992E0,1.016949654E0,9.782131605E0
1.001727876E0,2.919243574E-1,9.772287369E0,1.012163997E0,9.828901068E0
1.003884624E0,3.014956415E-1,9.810572624E0,9.930213690E-1,9.865309234E0
1.006056061E0,2.919243574E-1,9.834501266E0,9.930213690E-1,9.888818252E0
1.008214306E0,2.967100143E-1,9.858428955E0,9.690931439E-1,9.910388480E0
1.010373751E0,2.775674164E-1,9.882357597E0,9.595218897E-1,9.932709480E0
1.012518922E0,2.679961324E-1,9.920642853E0,9.595218897E-1,9.970539544E0
1.014648479E0,2.536391914E-1,9.954142570E0,9.643075466E-1,1.000395803E1
1.016812786E0,2.488535494E-1,1.001156998E1,9.828519225E-1,1.006277593E1
1.018970643E0,2.440679073E-1,1.006839943E1,9.876375198E-1,1.011966719E1
1.021139315E0,2.638086975E-1,1.013061333E1,1.044467092E0,1.018772953E1
1.023305442E0,2.781656384E-1,1.020718288E1,1.082154036E0,1.026815543E1
1.025460257E0,2.973082066E-1,1.025982571E1,1.106082320E0,1.032355723E1
1.027619651E0,3.074777126E-1,1.029811001E1,1.153340459E0,1.036705390E1
1.029773063E0,3.122633696E-1,1.031725311E1,1.172483087E0,1.038835583E1
1.031931286E0,3.224328458E-1,1.032682419E1,1.225125194E0,1.040423916E1
1.034085634E0,3.128615618E-1,1.034596729E1,1.239482164E0,1.042464568E1
1.036235761E0,3.559323549E-1,1.035075283E1,1.272383451E0,1.043473678E1
1.038404127E0,3.272185028E-1,1.036032391E1,1.272383451E0,1.044329177E1
1.040563439E0,3.415754437E-1,1.038425159E1,1.291526079E0,1.046983260E1
1.042721193E0,3.511467278E-1,1.038425159E1,1.301097274E0,1.047133417E1
1.044876853E0,3.655036688E-1,1.039382362E1,1.272383451E0,1.047779185E1
1.047032727E0,3.655036688E-1,1.039860916E1,1.277169108E0,1.048312102E1
1.049191073E0,3.559323549E-1,1.037468052E1,1.301097274E0,1.046200448E1
1.051347954E0,3.655036688E-1,1.035075283E1,1.267597795E0,1.043448519E1
1.053505637E0,3.750749528E-1,1.036032391E1,1.267597795E0,1.044431888E1
1.055663261E0,3.750749528E-1,1.034596729E1,1.272383451E0,1.043066058E1
1.057821678E0,3.798605800E-1,1.036510944E1,1.253240824E0,1.044750690E1
1.059978457E0,3.655036688E-1,1.036510944E1,1.258026481E0,1.044756992E1
1.062136588E0,3.846462369E-1,1.036510944E1,1.267597795E0,1.044941389E1
1.064292666E0,3.942175210E-1,1.038425159E1,1.252642632E0,1.046695764E1
1.066450442E0,4.133601189E-1,1.039860916E1,1.247856975E0,1.048136852E1
1.068607668E0,4.277170599E-1,1.040818024E1,1.257428288E0,1.049258231E1
1.070765526E0,4.372883439E-1,1.040818024E1,1.204786181E0,1.048679869E1
1.072923179E0,4.277170599E-1,1.041775131E1,1.200000525E0,1.049535543E1
1.075081525E0,4.271188378E-1,1.040339470E1,1.181456208E0,1.047897373E1
1.077238101E0,4.271188378E-1,1.040818024E1,1.176670551E0,1.048318654E1
1.079396324E0,4.271188378E-1,1.039382362E1,1.119242787E0,1.046263372E1
1.081552647E0,4.223332107E-1,1.037946606E1,1.100100160E0,1.044614289E1
1.083710197E0,4.223332107E-1,1.038903809E1,1.095314622E0,1.045515145E1
1.085867455E0,4.271188378E-1,1.036032391E1,1.076171994E0,1.042482077E1
1.088025047E0,4.169493318E-1,1.034118080E1,1.062413216E0,1.040396987E1
1.090183556E0,3.882354796E-1,1.030768204E1,1.048056364E0,1.036809809E1
1.092344007E0,3.882354796E-1,1.026939678E1,1.043270707E0,1.032955230E1
1.094497907E0,3.978067636E-1,1.024546814E1,1.033699393E0,1.030516385E1
1.096656060E0,3.882354796E-1,1.021675491E1,1.043868899E0,1.027727931E1
1.098811517E0,4.025924206E-1,1.021675491E1,1.028913736E0,1.027632352E1
1.100967502E0,4.169493318E-1,1.019282627E1,1.052842021E0,1.025553658E1
1.103117526E0,4.265206456E-1,1.017368412E1,1.024128079E0,1.023399271E1
1.105284814E0,4.169493318E-1,1.015513897E1,1.034297585E0,1.021618646E1
1.107442570E0,4.408775866E-1,1.011206818E1,1.000798106E0,1.017103204E1
1.109603326E0,4.259224236E-1,1.006421185E1,9.720842242E-1,1.012001570E1
1.111755253E0,4.115654826E-1,1.004028416E1,9.631111026E-1,1.009476474E1
1.113905796E0,4.019941986E-1,9.987641335E0,9.726824164E-1,1.004294229E1
1.116072025E0,3.972085714E-1,9.949356079E0,9.487541914E-1,1.000237949E1
1.118229557E0,3.972085714E-1,9.906285286E0,9.343972206E-1,9.958180606E0
1.120392633E0,3.876372576E-1,9.887143135E0,9.062815905E-1,9.936156618E0
1.122560876E0,3.774677813E-1,9.863214493E0,8.823533654E-1,9.909794625E0
1.124718652E0,3.870390654E-1,9.868000984E0,8.727820516E-1,9.914080450E0
1.126877161E0,3.774677813E-1,9.877572060E0,8.392825127E-1,9.920348122E0
1.129035710E0,3.870390654E-1,9.906285286E0,8.249256015E-1,9.948104827E0
1.131210261E0,3.870390654E-1,9.896714211E0,8.009973764E-1,9.936616537E0
1.133341404E0,3.918247223E-1,9.906285286E0,7.770691514E-1,9.944438207E0
1.135489608E0,3.918247223E-1,9.920642853E0,7.674978375E-1,9.957998502E0
1.137654668E0,3.864408433E-1,9.920642853E0,7.441678643E-1,9.956017123E0
1.139817601E0,3.864408433E-1,9.891928673E0,7.393822074E-1,9.927047670E0
1.141978753E0,3.720839322E-1,9.858428955E0,7.058826685E-1,9.890669252E0
1.144130202E0,3.672982752E-1,9.839286804E0,6.921239495E-1,9.870436080E0
1.146273879E0,3.768695593E-1,9.815358162E0,6.873382926E-1,9.846609591E0
1.148434880E0,3.912265003E-1,9.796216011E0,6.915257573E-1,9.828383091E0
1.150604426E0,3.720839322E-1,9.777072906E0,6.921239495E-1,9.808600136E0
1.152765517E0,3.768695593E-1,9.734601021E0,7.016952634E-1,9.767131818E0
1.154925135E0,3.672982752E-1,9.744172096E0,7.064808607E-1,9.776651424E0
1.157083094E0,3.768695593E-1,9.753743172E0,7.208378315E-1,9.787601530E0
1.159222020E0,3.672982752E-1,9.753145218E0,7.256234884E-1,9.786995408E0
1.161393957E0,3.481557071E-1,9.738788605E0,7.304090858E-1,9.772344310E0
1.163544144E0,3.577269912E-1,9.729216576E0,7.447660565E-1,9.764235774E0
1.165695145E0,3.385843933E-1,9.686744690E0,7.782655358E-1,9.723855168E0
1.167848781E0,3.481557071E-1,9.653244972E0,7.734799385E-1,9.690439727E0
1.170011470E0,3.337987661E-1,9.600603104E0,8.021938205E-1,9.639840066E0
1.172182449E0,3.146561682E-1,9.571888924E0,8.075776696E-1,9.611048214E0
1.174340072E0,3.194418252E-1,9.533603668E0,8.123632669E-1,9.573482964E0
1.176497279E0,3.290131092E-1,9.519247055E0,8.452646136E-1,9.562363013E0
1.178650335E0,3.296113312E-1,9.504889488E0,8.787640929E-1,9.551114812E0
1.180799434E0,3.152543902E-1,9.485747337E0,8.979067206E-1,9.533363748E0
1.182967870E0,3.200400174E-1,9.466604233E0,9.218349457E-1,9.516764207E0
1.185123906E0,3.104687333E-1,9.447462082E0,9.218349457E-1,9.497405450E0
1.187284338E0,3.056831062E-1,9.433703423E0,9.505487680E-1,9.486397914E0
1.189437638E0,2.913261652E-1,9.443274498E0,9.601200819E-1,9.496427473E0
1.191591314E0,2.913261652E-1,9.452247620E0,9.696913958E-1,9.506321970E0
1.193754441E0,2.817548811E-1,9.448060036E0,9.888339639E-1,9.503842216E0
1.195913255E0,3.008974493E-1,9.480961800E0,9.984052777E-1,9.538133414E0
1.198070552E0,2.775674164E-1,9.476176262E0,1.012762189E0,9.534183104E0
1.200224331E0,2.919243574E-1,9.495318413E0,1.012762189E0,9.553636943E0
1.202370876E0,2.823530734E-1,9.504889488E0,1.022333503E0,9.563880658E0
1.204541825E0,2.919243574E-1,9.480961800E0,1.007976532E0,9.538861209E0
1.206698736E0,2.775674164E-1,9.461818695E0,1.022333503E0,9.520936009E0
1.208859584E0,2.775674164E-1,9.466604233E0,1.017547846E0,9.525179420E0
1.211006120E0,2.679961324E-1,9.457631111E0,1.027119160E0,9.517015390E0
1.213141048E0,2.632105052E-1,9.448060036E0,1.022333503E0,9.506854580E0
1.215329484E0,2.679961324E-1,9.466604233E0,1.027119160E0,9.525932574E0
1.217487332E0,2.679961324E-1,9.438488960E0,1.031904817E0,9.498511638E0
1.219651333E0,2.488535494E-1,9.428917885E0,1.031904817E0,9.488479758E0
1.221797949E0,2.536391914E-1,9.424132347E0,1.051047325E0,9.485952973E0
1.223942948E0,2.392822653E-1,9.395418167E0,1.060618639E0,9.458120872E0
1.226103207E0,2.440679073E-1,9.376275063E0,1.051047325E0,9.438156794E0
1.228274370E0,2.249253243E-1,9.366703987E0,1.061216831E0,9.429311542E0
1.230436246E0,2.201396823E-1,9.342776299E0,1.061216831E0,9.405429900E0
1.232592506E0,2.195414752E-1,9.318847656E0,1.056431174E0,9.381106914E0
1.234739316E0,2.147558331E-1,9.314062119E0,1.046859860E0,9.375168734E0
1.236872840E0,2.195414752E-1,9.309276581E0,1.056431174E0,9.371599423E0
1.239060828E0,2.243271172E-1,9.323633194E0,1.051645517E0,9.385436425E0
1.241218158E0,2.440679073E-1,9.342776299E0,1.070788145E0,9.407105047E0
1.243383369E0,2.344966233E-1,9.361918449E0,1.080359459E0,9.426965698E0
1.245529497E0,2.392822653E-1,9.395418167E0,1.084546804E0,9.460834018E0
1.247672483E0,2.392822653E-1,9.400203705E0,1.089332461E0,9.466136007E0
1.249831672E0,2.344966233E-1,9.400203705E0,1.074975610E0,9.464374830E0
1.251989681E0,2.249253243E-1,9.400203705E0,1.066002488E0,9.463127517E0
1.254154070E0,2.249253243E-1,9.404989243E0,1.056431174E0,9.466808379E0
1.256316993E0,2.153540403E-1,9.409774780E0,1.051645517E0,9.470807625E0
1.258453072E0,2.153540403E-1,9.471389771E0,1.055832982E0,9.532491009E0
1.260638894E0,2.440679073E-1,9.485747337E0,1.022333503E0,9.543800998E0
1.262793119E0,2.392822653E-1,9.504889488E0,1.022333503E0,9.562705997E0
1.264958422E0,2.530409992E-1,9.509675026E0,1.007976532E0,9.566293197E0
1.267101763E0,2.338984162E-1,9.504889488E0,9.655039310E-1,9.556664193E0
1.269240568E0,2.386840582E-1,9.504889488E0,9.607182741E-1,9.556300218E0
1.271422911E0,2.291127741E-1,9.514460564E0,9.463613629E-1,9.564154553E0
1.273580329E0,2.147558331E-1,9.519247055E0,9.176474810E-1,9.565785982E0
1.275744311E0,1.908276081E-1,9.543174744E0,8.937192559E-1,9.586831253E0
1.277895170E0,1.806581169E-1,9.576674461E0,8.841479421E-1,9.619098122E0
1.280053028E0,1.854437590E-1,9.595816612E0,8.560323119E-1,9.635708441E0
1.282211667E0,1.710868180E-1,9.619745255E0,8.608179688E-1,9.659698600E0
1.284367704E0,1.806581169E-1,9.677172661E0,8.506484628E-1,9.716167499E0
1.286526223E0,1.806581169E-1,9.705288887E0,8.315058947E-1,9.742518760E0
1.288678893E0,1.998006850E-1,9.767501831E0,8.171489239E-1,9.803659760E0
1.290825875E0,1.950150430E-1,9.801001549E0,8.027920127E-1,9.835758092E0
1.292988289E0,1.950150430E-1,9.844072342E0,8.027920127E-1,9.878677348E0
1.295139168E0,1.902294010E-1,9.844072342E0,7.788637877E-1,9.876668279E0
1.297316170E0,1.950150430E-1,9.839286804E0,7.788637877E-1,9.871991921E0
1.299470224E0,1.998006850E-1,9.824930191E0,7.740781307E-1,9.857401814E0
1.301616788E0,1.710868180E-1,9.801001549E0,7.788637877E-1,9.833388575E0
1.303770699E0,1.519442350E-1,9.796216011E0,7.740781307E-1,9.827926136E0
1.305928882E0,1.567298770E-1,9.810572624E0,8.027920127E-1,9.844611444E0
1.308102833E0,1.375873089E-1,9.791430473E0,7.932206988E-1,9.824471490E0
1.310260050E0,1.519442350E-1,9.781859398E0,8.219345808E-1,9.817506648E0
1.312417286E0,1.375873089E-1,9.767501831E0,8.362914920E-1,9.804203473E0
1.314569873E0,1.471585929E-1,9.777072906E0,8.171489239E-1,9.812264908E0
1.316730548E0,1.423729509E-1,9.781859398E0,8.458628058E-1,9.819395461E0
1.318887460E0,1.429711580E-1,9.810572624E0,8.650053740E-1,9.849670566E0
1.321046305E0,1.621137410E-1,9.815358162E0,8.745766878E-1,9.855578172E0
1.323197213E0,1.477568001E-1,9.829715729E0,9.032905698E-1,9.872237701E0
1.325341430E0,1.573280841E-1,9.839286804E0,9.122636318E-1,9.882739594E0
1.327516580E0,1.716850251E-1,9.848857880E0,9.026923180E-1,9.891629325E0
1.329674509E0,1.668993831E-1,9.853643417E0,8.931210637E-1,9.895443862E0
1.331836699E0,1.908276081E-1,9.877572060E0,9.026923180E-1,9.920569459E0
1.333988158E0,1.908276081E-1,9.882357597E0,9.122636318E-1,9.926209336E0
1.336137684E0,1.812563092E-1,9.911071777E0,8.691928387E-1,9.950763479E0
1.338305409E0,1.668993831E-1,9.911071777E0,8.452646136E-1,9.948450706E0
1.340461436E0,1.621137410E-1,9.911071777E0,8.404789567E-1,9.947966100E0
1.342621601E0,1.573280841E-1,9.906285286E0,8.267202377E-1,9.941966940E0
1.344773366E0,1.519442350E-1,9.920642853E0,7.980063558E-1,9.953846282E0
1.346921712E0,1.328016520E-1,9.930213928E0,7.836494446E-1,9.961972264E0
1.349092153E0,1.375873089E-1,9.939785004E0,7.549355626E-1,9.969362261E0
1.351250142E0,1.375873089E-1,9.968499184E0,7.310073376E-1,9.996213181E0
1.353409932E0,1.519442350E-1,9.987043381E0,7.166503668E-1,1.001387589E1
1.355561869E0,1.615155339E-1,9.978070259E0,6.975077987E-1,1.000372383E1
1.357708710E0,1.471585929E-1,9.949356079E0,6.975077987E-1,9.974861361E0
1.359879100E0,1.513460279E-1,9.934999466E0,6.837490797E-1,9.959650235E0
